10	9	0.9	7.9	1264.0	0.0	0.0	4.8	0.607594937	>=160
4	4	1.0	11.0	1650.0	0.0	0.0	10.6	0.9636363640000001	>=143.1AND<160
0	0	0.0	0.3	48.0	0.3	48.0	0.0	0.0	>=160
1	1	1.0	6.6	1056.0	0.6	96.0	9.9	1.5	>=160
1	1	1.0	1.1	176.0	0.1	16.0	11.0	10.0	>=160
3	3	1.0	0.5	80.0	0.5	80.0	17.6	35.2	>=160
10	6	0.6	6.0	960.0	0.0	0.0	1.7	0.283333333	>=160
5	3	0.6	0.1	16.0	0.1	16.0	2.5	25.0	>=160
5	3	0.6	0.1	16.0	0.1	16.0	1.7	17.0	>=160
5	3	0.6	0.2	32.0	0.2	32.0	2.6	13.0	>=160
5	3	0.6	0.1	16.0	0.1	16.0	2.5	25.0	>=160
5	3	0.6	0.1	16.0	0.1	16.0	2.1	21.0	>=160
11	3	0.272727	0.1	16.0	0.1	16.0	10.5	105.0	>=160
5	5	1.0	4.9	784.0	1.2	192.0	5.4	1.102040816	>=160
0	0	0.0	1.4	224.0	1.4	224.0	0.4	0.28571428600000004	>=160
4	3	0.75	4.0	640.0	1.1	176.0	2.2	0.55	>=160
3	3	1.0	0.4	64.0	0.4	64.0	4.1	10.25	>=160
10	5	0.5	1.2	192.0	0.1	16.0	3.6	3.0	>=160
10	6	0.6	4.0	630.4	2.8	438.4	6.3	1.575	>=143.1AND<160
10	3	0.3	3.1	496.0	0.6	96.0	3.4	1.096774194	>=160
4	2	0.5	0.4	64.0	0.4	64.0	1.5	3.75	>=160
2	2	1.0	2.0	320.0	0.7	112.0	1.6	0.8	>=160
1	1	1.0	7.0	1120.0	0.0	0.0	9.9	1.414285714	>=160
5	3	0.6	3.0	480.0	0.0	0.0	2.0	0.666666667	>=160
4	4	1.0	1.0	160.0	1.0	160.0	6.1	6.1	>=160
2	1	0.5	1.0	160.0	1.0	160.0	1.4	1.4	>=160
2	2	1.0	2.1	304.0	0.1	16.0	1.4	0.666666667	>=143.1AND<160
10	2	0.2	1.0	160.0	1.0	160.0	3.4	3.4	>=160
10	3	0.3	1.0	160.0	0.0	0.0	8.9	8.9	>=160
5	5	1.0	3.6	576.0	2.3	368.0	6.4	1.7777777780000001	>=160
10	6	0.6	1.2	192.0	1.2	192.0	10.5	8.75	>=160
5	5	1.0	5.0	800.0	0.0	0.0	2.9	0.58	>=160
4	4	1.0	4.0	640.0	0.7	112.0	1.9	0.475	>=160
3	3	1.0	1.0	160.0	0.0	0.0	2.4	2.4	>=160
3	3	1.0	5.8	928.0	1.6	256.0	3.3	0.568965517	>=160
6	6	1.0	0.5	80.0	0.5	80.0	9.4	18.8	>=160
10	3	0.3	1.0	144.0	0.0	0.0	4.0	4.0	>=143.1AND<160
2	2	1.0	1.6	256.0	0.5	80.0	1.0	0.625	>=160
6	6	1.0	6.7	1072.0	1.2	192.0	7.5	1.119402985	>=160
2	1	0.5	0.7	112.0	0.7	112.0	1.3	1.857142857	>=160
1	1	1.0	0.7	112.0	0.7	112.0	1.3	1.857142857	>=160
0	0	0.0	0.4	64.0	0.4	64.0	0.3	0.75	>=160
0	0	0.0	1.0	160.0	0.0	0.0	1.6	1.6	>=160
0	0	0.0	0.7	115.5	0.7	115.5	0.4	0.571428571	>=160
0	0	0.0	0.3	48.0	0.3	48.0	1.1	3.666666667	>=160
0	0	0.0	0.4	66.0	0.4	66.0	0.8	2.0	>=160
1	1	1.0	0.7	115.5	0.7	115.5	1.3	1.857142857	>=160
2	2	1.0	2.0	320.0	0.0	0.0	2.3	1.15	>=160
1	1	1.0	0.6	96.0	0.6	96.0	0.9	1.5	>=160
0	0	0.0	0.5	82.5	0.5	82.5	2.0	4.0	>=160
3	3	1.0	3.0	456.0	0.0	0.0	3.0	1.0	>=143.1AND<160
0	0	0.0	0.8	131.18	0.8	131.18	1.1	1.375	>=160
3	3	1.0	0.6	96.0	0.6	96.0	2.2	3.666666667	>=160
2	2	1.0	0.9	148.5	0.9	148.5	4.6	5.1111111110000005	>=160
3	3	1.0	0.7	112.0	0.7	112.0	17.4	24.85714286	>=160
4	4	1.0	3.1	496.0	1.0	160.0	4.7	1.5161290319999998	>=160
2	2	1.0	2.5	392.0	1.2	192.0	1.8	0.72	>=143.1AND<160
10	10	1.0	10.4	1664.0	1.6	256.0	19.6	1.884615385	>=160
15	15	1.0	4.0	640.0	0.4	64.0	28.0	7.0	>=160
2	2	1.0	2.0	320.0	0.0	0.0	10.1	5.05	>=160
2	2	1.0	1.0	152.0	0.0	0.0	15.0	15.0	>=143.1AND<160
0	0	0.0	0.8	132.0	0.8	132.0	0.7	0.875	>=160
10	4	0.4	7.1	1136.0	0.0	0.0	6.0	0.845070423	>=160
1	1	1.0	0.7	112.0	0.7	112.0	8.0	11.42857143	>=160
3	2	0.666666	1.5	240.0	1.5	240.0	4.5	3.0	>=160
5	2	0.4	2.0	320.0	0.0	0.0	2.3	1.15	>=160
5	1	0.2	4.0	640.0	2.0	320.0	5.5	1.375	>=160
6	1	0.166666	0.2	32.0	0.2	32.0	1.8	9.0	>=160
20	17	0.85	3.3	528.0	0.0	0.0	14.0	4.242424242	>=160
10	4	0.4	5.0	800.0	0.2	32.0	5.6	1.12	>=160
4	4	1.0	2.8	448.0	0.8	128.0	5.3	1.892857143	>=160
